waveform	[0]		[1]	
t0	2016/05/30  15:59:01.432349		2016/05/30  15:59:01.432350	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/05/30  15:59:01.432857	-4.974328E-1	2016/05/30  15:59:01.432858	-9.542370E-2
2016/05/30  15:59:01.432859	-4.992365E-1	2016/05/30  15:59:01.432860	-3.287806E-2
2016/05/30  15:59:01.432861	-5.008468E-1	2016/05/30  15:59:01.432862	2.364487E-2
2016/05/30  15:59:01.432863	-5.045185E-1	2016/05/30  15:59:01.432864	7.459601E-2
2016/05/30  15:59:01.432865	-4.995585E-1	2016/05/30  15:59:01.432866	1.205873E-1
2016/05/30  15:59:01.432867	-4.996552E-1	2016/05/30  15:59:01.432868	1.621985E-1
2016/05/30  15:59:01.432869	-5.007180E-1	2016/05/30  15:59:01.432870	1.995262E-1
2016/05/30  15:59:01.432871	-5.048084E-1	2016/05/30  15:59:01.432872	2.330536E-1
2016/05/30  15:59:01.432873	-5.011367E-1	2016/05/30  15:59:01.432874	2.636501E-1
2016/05/30  15:59:01.432875	-5.008468E-1	2016/05/30  15:59:01.432876	2.910260E-1
2016/05/30  15:59:01.432877	-4.996552E-1	2016/05/30  15:59:01.432878	3.157932E-1
2016/05/30  15:59:01.432879	-5.028115E-1	2016/05/30  15:59:01.432880	3.381126E-1
2016/05/30  15:59:01.432881	-5.009112E-1	2016/05/30  15:59:01.432882	3.581776E-1
2016/05/30  15:59:01.432883	-5.011367E-1	2016/05/30  15:59:01.432884	3.762457E-1
2016/05/30  15:59:01.432885	-5.004926E-1	2016/05/30  15:59:01.432886	3.923815E-1
2016/05/30  15:59:01.432887	-5.001705E-1	2016/05/30  15:59:01.432888	4.069391E-1
2016/05/30  15:59:01.432889	-5.014266E-1	2016/05/30  15:59:01.432890	4.199185E-1
2016/05/30  15:59:01.432891	-5.036489E-1	2016/05/30  15:59:01.432892	4.318030E-1
